1,-6.7066,5,-57.4048405959,-13.9693921411,-32.7576224996
2,-5.972,14,-31.8899181323,-21.0222554661,-53.8576926359
3,-6.3114,8,-35.6624381303,-24.1595209445,-60.1857991551
4,-7.0018,4,-44.1548524992,-13.3856693889,-45.284725332
5,-7.4395,4,-55.5847826266,-15.5789725532,-38.3182151175
6,-6.6119,6,-55.7540413421,-31.7313774465,-41.6345343094
7,-8.249,2,-46.3903212194,-37.8508929763,-48.0909777087
8,-6.7341,5,-42.2357317787,-27.1460863412,-43.0000455759
9,-8.3122,2,-37.7126156281,-16.3511462199,-40.4893848653
10,-8.5376,2,-32.0624777691,-15.7807691226,-45.254739422
11,-6.7719,3,-26.0430358904,-20.2002360683,-50.595471201
12,-7.0569,3,-22.9109061859,-28.684045349,-56.6106612189
13,-8.0722,2,-27.8609145443,-35.5346566912,-58.1728071482
14,-8.6082,2,-30.8433367466,-37.7159668065,-52.0133686848
15,-7.3066,4,-26.3302809395,-34.6727486932,-42.3253737789
16,-8.2718,2,-26.0480712704,-30.7947318169,-33.272926151
17,-8.811,2,-32.9162560366,-28.2794405679,-32.8658830498
18,-6.5176,9,-34.7852887258,-28.4601597049,-50.017930184
19,-8.1584,2,-24.7142573853,-38.3418758,-62.59976267
20,-7.4534,3,-24.9303764348,-46.2299701849,-59.6044916519
21,-7.7046,3,-34.5897156139,-47.2045365734,-56.3279647015
22,-6.3013,10,-50.5627220276,-32.0905029252,-48.0944201593
23,-8.6971,2,-65.2141979447,-32.853534885,-40.4569910822
24,-7.5127,3,-61.9000163274,-41.1981075633,-42.8322526118
25,-7.0532,5,-56.64998429,-53.9509990485,-48.7045965479
26,-6.0393,9,-36.1525552195,-53.6290122189,-53.3336239134
27,-8.4437,2,-17.9671299158,-55.8736209372,-56.0432219989
28,-8.6421,2,-14.1895754149,-50.4572247148,-58.3014792344
29,-6.2885,13,-32.8307570648,-41.0861623097,-45.2569312441
30,-7.0209,4,-46.1030663762,-22.384551726,-29.3529117493
31,-9.5238,1,-40.7867169753,-15.8460664073,-26.7166750692
32,-6.4291,6,-27.878733867,-15.4120671176,-43.1367952162
33,-6.0036,5,-40.8404184286,-21.6023365821,-32.5375046806
34,-6.8253,7,-50.293839563,-33.7726188565,-39.6939045838
35,-6.2484,8,-30.5920289123,-6.98432423909,-24.8624490387
36,-6.8362,4,-13.5373600498,-9.07133115539,-11.066648334
37,-6.2417,10,-2.9996267582,-29.0407009447,-10.3885510303
38,-7.7278,3,-10.8043349922,-42.869392719,-20.0870015128
39,-8.3832,2,-17.5335380171,-39.1314911306,-17.0744161749
40,-8.5175,2,-14.0718986868,-36.6053564543,-11.4860908797
41,-6.834,4,-6.47078664943,-38.8549399807,-15.8405302689
