1,-6.8552,5,45.5031090871,36.1936847581,-17.233407733
2,-6.9727,5,38.1037586947,42.1926494418,-30.9909536754
3,-6.6357,2,31.5431778166,43.2292479384,-40.0608502928
4,-7.5159,2,34.9738189159,37.6304118607,-42.534290255
5,-8.2321,2,40.7184305268,34.6787152199,-38.9835019423
6,-8.6008,2,47.0055637435,36.9894602533,-37.8014740579
7,-6.576,6,41.7410656579,48.5860737475,-40.9921213807
8,-5.7171,9,30.5423258915,40.8789616271,-35.2949628714
9,-6.8991,5,39.6938146838,31.8716515649,-17.2622648141
10,-6.9565,3,35.7914652479,28.9835018568,-4.37854706734
11,-5.9799,12,47.6505801043,41.5254428431,3.58776479809
12,-8.3152,2,58.311336069,45.2711356731,-10.2208231646
13,-6.5231,4,49.14686129,46.9429817521,-7.28060349647
15,-8.2047,2,38.9498161783,55.2835954793,-11.8338690409
16,-6.2714,5,46.9151987766,59.6527165426,-15.9071291602
17,-7.9322,2,53.9951849189,54.4857496165,-10.7676979413
18,-7.7678,3,47.8671149204,47.7437250836,-11.0781662978
19,-8.5888,2,42.1863035747,44.5838706519,-16.360683023
20,-7.1092,3,47.7465626633,45.5816109121,-22.5628590445
21,-5.6819,18,40.4515249438,59.5879418921,-32.5342845679
22,-6.333,6,18.6865387663,71.3626344985,-41.4922838329
23,-8.5285,2,23.4853813888,76.4023962778,-30.2909409331
24,-6.2767,6,21.504407082,64.877064046,-35.1934263448
25,-8.8272,2,14.8906657095,55.1890266856,-39.7825695109
26,-6.0309,6,20.1847493867,54.5343300392,-27.2640968572
27,-7.9478,3,28.1437488319,58.2463642099,-13.2794097705
28,-7.5349,3,24.0255763352,59.3576035376,-3.09512273665
29,-8.4589,2,23.6974510502,53.70658535,2.49095537183
30,-6.8306,3,30.0736259655,49.512513747,-1.23854355851
31,-6.5386,9,31.7463341616,43.6424741708,13.2869224163
32,-6.5939,8,8.61238581179,45.6336649795,50.7991009424
33,-6.9259,6,9.2064994992,29.8631977245,52.6567044662
34,-8.0766,2,19.0975027536,36.5002732532,53.827160575
35,-7.9619,2,15.6328757983,42.7671116717,54.0427123904
36,-6.1224,10,41.304731936,-16.6727159961,-45.0036222587
37,-7.5339,3,47.46363047,-8.22139084744,-32.9021195452
38,-7.8489,3,45.663893004,-4.18245760767,-41.0628289185
39,-5.7457,8,37.9246951845,-20.1331589088,-43.0186228326
40,-8.4876,2,27.5440424127,-32.2985186918,-38.3858652738
41,-8.5643,2,26.6134574102,-38.9242878644,-38.5048766547
42,-6.4551,8,36.177096062,-30.0682683383,-38.3823881629
43,-6.703,2,34.5045228316,-13.388332924,-42.327151091
44,-6.8244,6,41.8273749464,-8.62280773192,-33.9412788502
45,-6.302,8,-46.9293329895,75.2407790107,42.7210914909
46,-7.3216,3,-58.8524815574,80.1317447723,56.9873521093
47,-7.1046,5,-61.2619525446,70.107395573,64.7162508495
48,-7.2083,4,-68.5493630984,57.6527825683,67.754311573
49,-6.8621,2,-73.9592101843,52.9978554368,61.578671587
50,-6.0297,17,-47.8470413425,54.5669522365,42.4440423726
51,-6.6335,5,-41.3966772029,52.7471160063,22.7275916569
52,-8.4297,2,-52.5809192453,54.3465504577,19.4476651537
53,-7.7656,2,-50.9321794173,57.3875979487,13.1967300496
54,-6.9049,5,-39.3654115004,61.2632965796,8.11828935032
55,-5.3002,12,-22.2954218815,69.1348849044,23.7525930449
56,-6.2475,5,-26.5291730572,66.3671379308,48.3193820965
57,-8.5217,2,-35.8106888353,71.2493213341,50.6840743913
58,-6.8425,3,-31.3345312794,78.0310841192,48.6929537285
59,-6.4068,8,-21.2829460335,66.9390142657,54.1675735583
60,-6.5016,7,-1.93840946516,54.6838251497,47.5068452206
61,-6.6878,2,10.8344031203,55.2842070334,39.3304983156
62,-6.522,7,-1.26500951196,60.4408627971,36.0162871797
63,-7.2064,4,-16.1998898098,51.7295373376,36.8406282285
64,-8.8465,2,-21.0858476426,42.2245204307,35.055978284
65,-7.5105,3,-24.1014371677,41.5501347325,27.4123576324
66,-8.2122,2,-22.9484434265,40.8279869912,19.0950123052
67,-7.4194,2,-26.356301685,35.1817951336,19.3554248029
68,-7.1309,3,-28.9700671866,35.4251749413,27.9011642195
69,-6.2238,5,-37.0965228344,43.5055651547,35.0858648014
70,-8.4309,2,-45.8060117257,51.4337345034,39.8222861807
71,-7.3311,4,-54.4733020381,54.8834087247,35.7509859059
72,-8.8235,2,-57.2012595839,53.7006000116,25.7753435578
73,-6.4305,9,-56.5597849377,40.9114644823,34.0042106859
74,-6.2966,6,-44.239176882,35.0369158311,47.6888975786
75,-8.262,2,-31.7345141153,33.5632538267,40.9935672212
76,-5.3683,30,-35.3513762805,8.05406497182,28.7716034895
77,-7.3353,3,-52.587811699,26.4343364883,40.7818983573
78,-8.0341,2,-49.268786661,26.1330438543,32.568008794
79,-6.4431,2,-43.5655322424,22.4221405128,30.6441409726
80,-7.5833,3,-40.7829340058,16.173310768,36.5433900267
81,-6.0621,8,-37.050243545,1.33329252101,32.9808477698
82,-6.5956,3,-30.7778303662,-4.73315986854,18.0578912826
83,-7.8271,2,-26.5000109908,1.55432089043,13.6106097636
84,-6.2741,14,-32.6211199185,21.7140845955,30.9759227322
85,-8.4179,2,-40.7647769434,41.3752322337,46.8183531841
86,-7.3997,3,-32.195351915,40.9290123733,46.8664264758
87,-6.0305,6,-26.6296465734,33.7964488279,34.407152653
88,-7.9907,2,-26.8443040901,25.0562381094,23.2851126349
89,-7.1987,3,-24.7115079953,16.8089237249,26.6707680832
90,-7.0579,3,-18.9495502918,9.54390992198,24.1429974077
91,-6.974,4,-23.6814344909,1.65683244194,19.3416408382
92,-8.7373,2,-32.488880422,2.8787929124,23.1294357496
93,-7.3114,2,-37.2974690833,2.90637061611,28.0397698974
94,-8.2,2,-40.6003615688,-3.35447679189,30.5692958682
95,-8.5315,2,-42.0567101919,-7.09780950292,36.2662031828
96,-7.6677,3,-43.5910373265,-0.86345763038,40.8902253873
97,-7.0334,4,-46.8927116085,11.2324041884,43.7404042713
98,-6.2228,6,-48.0477769785,19.0177232349,34.4033050154
99,-8.5789,2,-40.8159678184,13.1861531451,24.7167102836
100,-8.4908,2,-37.33447779,8.90463286247,28.2354243515
101,-6.4835,9,-43.2507087613,22.5746274876,37.9816235563
102,-7.4522,3,-48.0974031663,25.9077808597,52.0104980168
103,-7.0562,3,-42.677034676,19.4109035883,47.6680504191
104,-6.4554,4,-33.6629945255,14.6745457624,45.1955753184
105,-5.9136,3,-31.2671479309,8.56551132069,55.7950147543
106,-6.8277,3,-27.8640141784,12.6942961625,62.6337956455
108,-7.9198,2,-9.11140706248,21.2341337494,71.2960597204
109,-6.2054,11,-8.89554596193,37.5336064448,76.3292746905
110,-7.7265,2,3.8776431637,39.5702857418,68.7814263232
111,-6.6484,6,-8.60790277673,35.0820418712,68.1314229272
112,-7.764,2,-18.0728709112,38.2199012902,61.2350893349
113,-7.0911,3,-10.640439886,42.2987307434,58.4850398859
114,-8.2936,2,-2.24179747494,40.9621909901,60.5118608459
115,-7.1329,5,-4.26805782677,40.5997167799,70.390828742
116,-6.8027,4,-17.7367288521,39.638844592,75.2734405077
118,-6.6113,2,-21.4740597496,25.7100850844,71.7489960002
119,-8.4203,2,-14.9729714626,24.083966093,74.7594877253
120,-7.0832,3,-10.7876402696,31.1591392488,78.8237446727
121,-7.4382,4,-1.740323988,38.4479343035,76.7643750013
122,-8.6512,2,5.3348962995,34.5498218309,71.2083025432
123,-5.9478,6,-6.19110608789,29.6625881386,70.5100668551
124,-7.2372,3,-16.3578261392,33.5670428217,61.4569003903
125,-6.7341,2,-21.4326859785,36.9564874919,55.2929721377
126,-6.0812,3,-28.7544683742,31.5522449365,54.231091383
127,-7.8841,3,-28.3788820809,23.5163359776,48.488350707
128,-6.1505,8,-19.3464929616,10.292776052,57.7138479905
129,-8.3338,2,-7.07516792511,-1.35453878684,60.018570962
130,-6.3327,2,-2.45082356565,2.50845564888,63.2869846064
131,-8.5869,2,-5.18429811507,8.84591708569,64.4399203348
132,-6.8854,8,-15.1917153552,17.4883044238,51.8946258623
133,-7.0343,5,-20.7012083034,30.3105131511,54.2677585077
134,-6.9715,4,-11.1499653057,23.5011314873,59.9970259096
135,-7.0727,5,-3.98479486808,24.926881439,46.7497526876
136,-7.1208,4,-9.74528183954,22.073230741,37.4379173327
137,-7.7395,3,-15.3263756997,23.6916453576,46.0258187772
138,-7.2861,3,-12.6712097505,32.9926831051,49.876325034
139,-6.3941,12,-0.877173298574,31.4177995638,54.7498913991
140,-5.7057,11,18.2469514221,11.3072774783,32.1863653215
141,-6.1493,8,36.6903732938,19.0032133618,42.9779446935
142,-8.3031,2,39.8225698177,31.9050859945,52.8496144046
143,-7.2497,4,46.1290016411,24.185843781,54.6260194301
144,-7.7685,3,49.4889406366,14.4181826758,47.9447841391
145,-5.7463,11,29.5554442655,4.10997222885,45.9674812626
146,-5.5381,11,10.609973872,-20.2096596891,36.0122563648
147,-8.7331,2,10.6762939822,-31.3695206362,45.4011982145
148,-5.8746,5,15.2851423699,-19.9526314202,47.2332180812
149,-6.2222,8,29.1737944576,-7.52351090711,47.9505584961
150,-4.6113,13,62.2896008773,-12.9892801928,40.2433209616
151,-7.0509,3,73.1489047127,-26.473201817,22.2871741266
152,-6.4327,4,66.4191228191,-36.2389864482,24.0681034658
153,-8.151,2,-8.47700186102,66.5063564356,-10.9688914656
154,-7.0012,4,-12.1695357396,63.3729757714,-20.7451359596
155,-8.6765,2,-18.4501156492,67.6638969377,-25.7901585923
156,-6.874,2,-17.7036864707,72.3851966537,-20.7077548046
157,-8.2606,2,-11.6827398529,72.6799681485,-16.4264160647
158,-7.7084,3,-8.26391426454,73.6180076283,-8.09453031485
159,-7.6924,2,-5.52036363481,69.9265155012,-0.249763579756
160,-5.4256,7,-3.03641658061,72.6950056445,16.0359728909
161,-7.2937,4,-11.0296812233,67.4646042851,30.1443376896
162,-7.5023,3,-19.4662216009,60.8162560929,26.1808101095
163,-5.9098,10,-3.58035471625,59.3898267977,16.280740332
164,-6.5367,2,12.5625820318,67.9814308437,19.1002017404
165,-8.1122,2,15.1055483714,61.4911932395,20.5623714267
166,-6.693,7,14.9179835893,45.3643366873,19.112201006
167,-6.6981,4,16.9647266628,34.6826256029,32.6817532397
168,-8.4766,2,10.1971851769,35.9106466979,40.4495034166
169,-8.5118,2,5.12247361113,40.0259656639,38.436037738
170,-6.5472,12,7.95250498696,44.4093090163,14.9265709574
171,-5.7765,8,-57.1895840889,42.8485776593,26.6674134081
172,-6.0769,6,-50.0400655516,32.9773724353,6.78838325159
173,-6.5558,4,-46.5193537284,16.8995507942,7.63549718745
174,-7.249,3,-47.1379672018,7.56000198072,15.9068469185
175,-7.2599,2,-46.9264200489,9.36161148089,24.3130392315
176,-7.8031,3,-46.4393064963,18.4936738619,23.6551532923
177,-6.8823,3,-53.0017176067,25.9519313456,26.0936096953
178,-8.7087,2,-57.3995513158,28.9273423513,32.8818826698
179,-8.7229,2,-52.7278948052,31.2298533036,37.564348305
180,-5.9793,7,-42.7762068808,26.665136246,27.9542272719
181,-8.9108,2,-32.0347611864,22.3009511155,17.9867148373
182,-6.9004,3,4.61378274748,1.90458637642,-45.0393960459
183,-5.8216,10,6.57433924884,-20.0064224941,-41.7820325528
184,-8.5762,2,1.36386440556,-35.6370916521,-29.8589016047
185,-7.1595,2,-5.58657021997,-34.044632861,-29.1099256292
186,-6.4309,11,-10.0826534956,-13.5155375959,-39.5742794136
187,-8.1116,2,-13.0093059963,7.81791917267,-45.5387794305
188,-5.8422,12,-25.7106715976,-10.0766305808,-40.2295903219
189,-5.7933,10,-53.0505752825,-29.407200293,-30.6481737492
190,-6.6568,2,-69.4438596356,-23.0853230427,-28.5902071553
191,-6.7355,3,-63.3380387739,-18.4425028716,-24.1602673499
192,-6.0926,10,-44.0316902708,-7.03692668004,-27.5086988981
193,-6.8252,6,-31.0756549899,-2.96345993654,-43.5288585352
194,-6.3353,6,-35.3128084932,-21.3427670794,-51.1351295611
195,-7.5926,3,-42.1445165019,-29.9211236836,-58.8825872797
196,-8.5162,2,-47.1369354636,-35.9993034717,-58.9482294033
197,-7.1227,3,-40.3898737282,-39.8611821943,-61.9264978989
198,-6.7537,5,-30.3688347322,-48.4124055043,-61.293275138
199,-6.4576,2,-25.0052912193,-58.5319912538,-57.7155955419
200,-7.4409,3,-22.374488186,-60.3904092047,-65.9666267861
201,-6.4711,4,-13.6060664013,-62.9064780177,-71.4068919714
202,-8.4038,2,-6.05179315427,-66.3380054501,-65.715350087
203,-6.8696,4,-11.5830276424,-60.9896159113,-58.4081274965
204,-6.1614,7,-12.0050107906,-50.0623463567,-43.2974242882
205,-5.8589,12,-12.7085021348,-22.5008445665,-44.5501410691
206,-6.5423,7,-32.953130412,-18.7202579367,-56.0749694084
207,-7.8028,2,-35.800273716,-16.0086116365,-71.4937073168
208,-8.7248,2,-33.9707148041,-20.3589494507,-76.8530818402
209,-6.2963,3,-40.5936367724,-25.6336490751,-76.355149125
210,-6.1374,7,-44.698809417,-18.769651861,-61.4418969081
211,-8.4768,2,-49.6861237826,-8.36511848253,-52.4698904839
212,-5.6381,5,-58.9925575984,-7.19647795708,-61.0459207866
213,-6.2947,8,-66.6140837324,12.295503016,-60.5646285455
214,-5.3946,14,-91.9283235859,23.4380906007,-49.0216921651
215,-7.2667,2,-98.7071595191,6.90927365575,-52.651662059
216,-6.58,3,-91.9290516207,11.855255489,-54.0170100512
217,-6.06,11,-68.6458079752,15.7965325949,-53.6465006193
218,-6.4068,7,78.3575120519,55.3168145681,-14.8863296077
219,-6.3381,4,69.1861186869,66.4224657081,-20.3674714966
220,-5.9874,8,66.446553414,72.9180228312,-0.624434096146
221,-6.5689,6,49.2869313991,80.012640409,3.52649992948
222,-8.4216,2,37.7300529023,80.6744791504,-4.05195554966
223,-6.3706,7,37.1737689924,67.5187521681,-13.7205360052
224,-7.2587,2,39.915409893,53.1577446083,-18.6021379153
225,-7.1715,3,47.4974623593,55.8929418634,-20.3423613575
226,-6.7878,3,56.100584021,55.6744606666,-15.0405407763
227,-6.8464,2,58.9716098314,47.8382531908,-14.0228748696
228,-6.05,7,62.4436096047,41.4882952924,-29.0167753415
229,-7.3725,2,73.6383239261,42.782012083,-37.0372656792
230,-6.6605,3,79.5675733234,43.4600895922,-29.8040740651
231,-7.5158,3,88.6420047838,46.1385569804,-29.6724105786
232,-4.9384,16,71.7049603911,36.2065907848,-38.5693421995
233,-7.5842,2,49.7506868474,29.7803562782,-21.3875656396
234,-8.1392,2,48.0486258956,31.8441927796,-14.985784096
235,-6.883,2,53.9501272183,31.4107183495,-11.3432051752
236,-8.3542,2,59.7718585143,33.8343290523,-8.64063270453
237,-6.7355,5,56.7902900817,35.8466512441,2.02351442758
238,-7.5237,3,52.3805019177,33.1015197436,15.0271171377
239,-5.9763,5,51.4625481901,37.8128209059,28.6840155725
240,-8.2419,2,49.0322184731,46.9278966435,33.2072353632
241,-7.0555,4,45.8323031114,50.5998153748,23.3309701212
243,-6.7149,4,35.9475475369,61.1231406472,14.2977124759
244,-8.8196,2,37.0585111223,71.8995432266,13.5197201411
245,-5.8566,8,42.0337381746,73.8020414857,-3.18496197904
246,-7.6392,2,48.2391800776,67.5492024793,-16.3691281479
247,-8.495,2,54.3106942248,66.6178150769,-13.4861070384
248,-6.2387,3,52.4845516847,61.5209523956,-6.88900422598
249,-6.9487,2,50.1028860964,54.2168795393,-5.68536740788
251,-6.7514,2,56.2121977419,42.8711970927,-3.62201559725
253,-8.2649,2,45.2405324135,44.5580451246,-0.429620806789
254,-7.0578,2,44.9153526321,50.9348467737,2.58261288003
255,-8.2708,2,43.1789764171,50.9345957843,9.07492080095
256,-6.4698,5,40.5685665194,42.5752333656,4.01250456134
257,-6.5816,8,34.8681291732,39.2638205506,-17.1871621163
258,-7.1901,2,28.2310006742,46.4834217263,-29.4737050719
259,-6.5885,5,25.8583587363,50.5268129685,-18.1212079732
260,-5.7886,12,13.2196638699,37.0899976009,3.11255474797
261,-5.6509,19,30.2596139935,23.0511944248,23.5936863151
262,-6.6856,3,37.9109898355,41.1613308156,20.6847918833
263,-6.8387,4,44.782969565,40.5778724205,10.0088103074
264,-6.5451,8,49.6157133371,25.9898174356,-2.2206645431
265,-8.0291,2,54.5896235922,14.7448635433,-12.232045895
266,-8.3862,2,60.6255329694,17.3817908584,-13.2699966683
267,-7.2954,2,62.2676992038,16.7197282846,-6.93057322829
268,-6.383,5,56.3999078019,11.5238848805,3.07198116325
269,-6.3366,10,52.4623711303,-6.38504829685,1.40236590226
270,-6.2921,11,31.2997513714,-23.0831436739,-20.5632689713
271,-8.5192,2,18.0441448022,-30.596410739,-27.4172400213
272,-7.4141,3,17.5690994541,-24.4139978738,-21.1056157054
273,-6.0055,6,15.0993496466,-17.3348266403,-7.17919704471
274,-8.131,2,15.0390796446,-10.4822423793,3.04327186922
275,-6.658,5,18.3172143242,-8.44467490112,-7.96527088084
276,-8.0927,2,25.7682846948,-8.88354089094,-16.174881805
277,-6.9668,3,31.8265303047,-2.41709519462,-13.4750709015
278,-6.8562,5,29.898622919,8.86336725749,-15.7955152318
279,-6.6819,5,12.7485969515,9.65003112042,-17.9425214965
280,-8.3656,2,5.6956168885,6.81859322007,-26.6632241177
