1,35,-20.0075428514,-10.2632126599,29.6357810765,-0.817733416977,-10.7961685909,21.1357579439,20.9948379705
1,36,-20.0075428514,-10.2632126599,29.6357810765,-9.38869371804,-5.23349219252,29.8244369595,11.7513248588
1,37,-20.0075428514,-10.2632126599,29.6357810765,-12.2454640627,-10.6430487728,38.4559357374,11.7553932659
1,38,-20.0075428514,-10.2632126599,29.6357810765,-14.2053419838,-15.8773701038,42.2485965103,14.9755604864
1,278,-20.0075428514,-10.2632126599,29.6357810765,-4.82980401701,-3.5624796947,39.1805154309,19.1406774251
1,269,-20.0075428514,-10.2632126599,29.6357810765,-21.5267672496,-19.9806266805,47.7240763203,20.5893808272
1,268,-20.0075428514,-10.2632126599,29.6357810765,-10.7970683255,2.3134786639,35.6652935351,16.7140966293
1,267,-20.0075428514,-10.2632126599,29.6357810765,1.76050225578,-9.80073562944,26.3066979284,22.0259952646
1,265,-20.0075428514,-10.2632126599,29.6357810765,-6.49325663549,-9.65872977995,34.3787127566,14.3351572157
1,260,-20.0075428514,-10.2632126599,29.6357810765,-23.2717877003,-7.88135135758,23.9484272314,6.97671494728
1,241,-20.0075428514,-10.2632126599,29.6357810765,-9.91053890627,-7.19578035318,18.6319671333,15.246066736
1,240,-20.0075428514,-10.2632126599,29.6357810765,-22.9635249848,-1.5565677377,27.1681667413,9.52011642164
1,239,-20.0075428514,-10.2632126599,29.6357810765,-28.5040080726,5.88688492075,33.2200227488,18.5973751235
1,234,-20.0075428514,-10.2632126599,29.6357810765,-9.73720494571,4.09106825144,27.2641692936,17.8086990998
1,474,-20.0075428514,-10.2632126599,29.6357810765,-21.2963263313,-4.29225141002,35.9139137387,8.75946863855
1,654,-20.0075428514,-10.2632126599,29.6357810765,-38.2658005259,1.1747870563,16.2471773988,25.3662476384
1,795,-20.0075428514,-10.2632126599,29.6357810765,-6.17476186856,-8.59346425036,38.9534612519,16.7616542537
1,2,-20.0075428514,-10.2632126599,29.6357810765,-30.1327204675,-28.5087161416,32.5388374807,21.0676376357
1,4,-20.0075428514,-10.2632126599,29.6357810765,-40.8340162507,-23.4738834189,45.0905972862,29.1052428307
1,55,-20.0075428514,-10.2632126599,29.6357810765,-16.8020971974,-26.0288918648,29.1144933251,16.0966848622
1,59,-20.0075428514,-10.2632126599,29.6357810765,-10.9516760582,-30.4930919067,32.0022487217,22.2902872757
1,172,-20.0075428514,-10.2632126599,29.6357810765,-26.0553320191,-27.3278082709,17.7502444692,21.657381135
1,171,-20.0075428514,-10.2632126599,29.6357810765,-23.6333911488,-24.9739262373,27.4860302516,15.3027219292
1,273,-20.0075428514,-10.2632126599,29.6357810765,-20.2606070758,-17.0236064969,40.7830809962,13.0395269022
1,646,-20.0075428514,-10.2632126599,29.6357810765,-24.832060706,-14.9129803372,18.0253899771,13.4051293714
1,787,-20.0075428514,-10.2632126599,29.6357810765,-18.7928369322,-21.1328033031,17.2452916625,16.5271818269
1,788,-20.0075428514,-10.2632126599,29.6357810765,-26.8576188228,-20.3428405673,22.839070235,13.9541290602
1,789,-20.0075428514,-10.2632126599,29.6357810765,-40.2360016084,-23.4615957646,2.9867753801,35.9660585117
1,915,-20.0075428514,-10.2632126599,29.6357810765,-45.264191991,-2.70137478566,5.16466372702,35.9710342099
2,4,-30.1327204675,-28.5087161416,32.5388374807,-40.8340162507,-23.4738834189,45.0905972862,17.2456935552
2,38,-30.1327204675,-28.5087161416,32.5388374807,-14.2053419838,-15.8773701038,42.2485965103,22.528020519
2,55,-30.1327204675,-28.5087161416,32.5388374807,-16.8020971974,-26.0288918648,29.1144933251,13.985034076
2,59,-30.1327204675,-28.5087161416,32.5388374807,-10.9516760582,-30.4930919067,32.0022487217,19.2908822843
2,172,-30.1327204675,-28.5087161416,32.5388374807,-26.0553320191,-27.3278082709,17.7502444692,15.3857766531
2,171,-30.1327204675,-28.5087161416,32.5388374807,-23.6333911488,-24.9739262373,27.4860302516,8.95917865407
2,170,-30.1327204675,-28.5087161416,32.5388374807,-23.9469476475,-31.3044488165,35.8167075517,7.53819200957
2,273,-30.1327204675,-28.5087161416,32.5388374807,-20.2606070758,-17.0236064969,40.7830809962,17.2433731477
2,272,-30.1327204675,-28.5087161416,32.5388374807,-32.045753232,-30.1127410906,48.8237283706,16.4751407184
2,265,-30.1327204675,-28.5087161416,32.5388374807,-6.49325663549,-9.65872977995,34.3787127566,30.2907803982
2,260,-30.1327204675,-28.5087161416,32.5388374807,-23.2717877003,-7.88135135758,23.9484272314,23.3742534559
2,241,-30.1327204675,-28.5087161416,32.5388374807,-9.91053890627,-7.19578035318,18.6319671333,32.505059635
2,240,-30.1327204675,-28.5087161416,32.5388374807,-22.9635249848,-1.5565677377,27.1681667413,28.4017564888
2,646,-30.1327204675,-28.5087161416,32.5388374807,-24.832060706,-14.9129803372,18.0253899771,20.5810880278
2,787,-30.1327204675,-28.5087161416,32.5388374807,-18.7928369322,-21.1328033031,17.2452916625,20.4178743382
2,788,-30.1327204675,-28.5087161416,32.5388374807,-26.8576188228,-20.3428405673,22.839070235,13.0955450173
2,789,-30.1327204675,-28.5087161416,32.5388374807,-40.2360016084,-23.4615957646,2.9867753801,31.6365941326
2,915,-30.1327204675,-28.5087161416,32.5388374807,-45.264191991,-2.70137478566,5.16466372702,40.5502859056
2,44,-30.1327204675,-28.5087161416,32.5388374807,-29.6570617536,-42.7646453431,24.2598343073,16.4924122601
2,49,-30.1327204675,-28.5087161416,32.5388374807,-8.86052307581,-22.9173579602,38.7330873203,22.8503479024
2,169,-30.1327204675,-28.5087161416,32.5388374807,-10.378799497,-25.1021736702,41.9805461612,22.1577929434
2,281,-30.1327204675,-28.5087161416,32.5388374807,-35.5151221614,-32.4906357283,28.8081471615,7.66446226733
2,280,-30.1327204675,-28.5087161416,32.5388374807,-18.4690558991,-34.4753964474,18.4159551291,19.2639079876
2,792,-30.1327204675,-28.5087161416,32.5388374807,-36.3819040616,-33.1674128784,5.90674196824,27.7493110232
2,34,-30.1327204675,-28.5087161416,32.5388374807,-19.9898331359,-32.6035275379,20.1837039162,16.5013626465
2,793,-30.1327204675,-28.5087161416,32.5388374807,-54.4355307055,-14.3059456392,27.5433490353,28.5884623619
2,1065,-30.1327204675,-28.5087161416,32.5388374807,-51.9354319093,-17.7302641977,25.6804536004,25.2699561133
2,3,-30.1327204675,-28.5087161416,32.5388374807,-39.4753420423,-40.3125079428,43.0787547903,18.3767226585
2,264,-30.1327204675,-28.5087161416,32.5388374807,-37.7005715429,-33.9366541072,45.1873514337,15.7073163105
2,817,-30.1327204675,-28.5087161416,32.5388374807,-5.12467495056,-39.1271386441,39.8793636193,28.1431441209
2,282,-30.1327204675,-28.5087161416,32.5388374807,-40.3416492544,-53.8940489785,28.7699095357,27.6195975363
2,816,-30.1327204675,-28.5087161416,32.5388374807,-28.7697626179,-55.5933030985,27.6887797528,27.5491481663
2,33,-30.1327204675,-28.5087161416,32.5388374807,-44.6536313604,-55.5026252162,7.62830915482,39.4976252674
2,48,-30.1327204675,-28.5087161416,32.5388374807,-19.0628195311,-39.6973122186,34.7294424807,15.8910710521
2,263,-30.1327204675,-28.5087161416,32.5388374807,-38.8538793585,-37.1991682028,50.3645436669,21.6642186673
3,4,-39.4753420423,-40.3125079428,43.0787547903,-40.8340162507,-23.4738834189,45.0905972862,17.0127241114
3,62,-39.4753420423,-40.3125079428,43.0787547903,-28.850427619,-43.4573227525,58.4420577423,18.9422739998
3,63,-39.4753420423,-40.3125079428,43.0787547903,-53.8862827371,-35.564219473,62.0472331221,24.290422502
3,67,-39.4753420423,-40.3125079428,43.0787547903,-31.5701887647,-47.1304796398,56.2216180369,16.7842497813
3,272,-39.4753420423,-40.3125079428,43.0787547903,-32.045753232,-30.1127410906,48.8237283706,13.8650191189
3,265,-39.4753420423,-40.3125079428,43.0787547903,-6.49325663549,-9.65872977995,34.3787127566,45.8602529957
3,264,-39.4753420423,-40.3125079428,43.0787547903,-37.7005715429,-33.9366541072,45.1873514337,6.94604220133
3,263,-39.4753420423,-40.3125079428,43.0787547903,-38.8538793585,-37.1991682028,50.3645436669,7.94744108233
3,262,-39.4753420423,-40.3125079428,43.0787547903,-39.3304053866,-26.2747441037,59.0018319265,21.2279110071
3,817,-39.4753420423,-40.3125079428,43.0787547903,-5.12467495056,-39.1271386441,39.8793636193,34.5196977664
3,816,-39.4753420423,-40.3125079428,43.0787547903,-28.7697626179,-55.5933030985,27.6887797528,24.1860179248
3,33,-39.4753420423,-40.3125079428,43.0787547903,-44.6536313604,-55.5026252162,7.62830915482,38.9138592124
3,34,-39.4753420423,-40.3125079428,43.0787547903,-19.9898331359,-32.6035275379,20.1837039162,31.0370229042
3,44,-39.4753420423,-40.3125079428,43.0787547903,-29.6570617536,-42.7646453431,24.2598343073,21.3673436301
3,55,-39.4753420423,-40.3125079428,43.0787547903,-16.8020971974,-26.0288918648,29.1144933251,30.2175167465
3,282,-39.4753420423,-40.3125079428,43.0787547903,-40.3416492544,-53.8940489785,28.7699095357,19.747197209
3,281,-39.4753420423,-40.3125079428,43.0787547903,-35.5151221614,-32.4906357283,28.8081471615,16.7485900463
4,272,-40.8340162507,-23.4738834189,45.0905972862,-32.045753232,-30.1127410906,48.8237283706,11.629456813
4,265,-40.8340162507,-23.4738834189,45.0905972862,-6.49325663549,-9.65872977995,34.3787127566,38.5342796895
4,264,-40.8340162507,-23.4738834189,45.0905972862,-37.7005715429,-33.9366541072,45.1873514337,10.9223352621
4,262,-40.8340162507,-23.4738834189,45.0905972862,-39.3304053866,-26.2747441037,59.0018319265,14.2698323545
4,261,-40.8340162507,-23.4738834189,45.0905972862,-39.3703270706,-15.4789172106,50.3332181599,9.67196693096
4,260,-40.8340162507,-23.4738834189,45.0905972862,-23.2717877003,-7.88135135758,23.9484272314,31.5998462396
4,256,-40.8340162507,-23.4738834189,45.0905972862,-34.9611781593,-5.50196418509,40.7651211377,19.3956142492
4,238,-40.8340162507,-23.4738834189,45.0905972862,-30.0008923666,-10.2700871855,48.1166106849,17.3451308773
4,474,-40.8340162507,-23.4738834189,45.0905972862,-21.2963263313,-4.29225141002,35.9139137387,28.8767701594
4,1065,-40.8340162507,-23.4738834189,45.0905972862,-51.9354319093,-17.7302641977,25.6804536004,23.0864520723
4,273,-40.8340162507,-23.4738834189,45.0905972862,-20.2606070758,-17.0236064969,40.7830809962,21.9869491753
4,788,-40.8340162507,-23.4738834189,45.0905972862,-26.8576188228,-20.3428405673,22.839070235,26.4626826023
4,789,-40.8340162507,-23.4738834189,45.0905972862,-40.2360016084,-23.4615957646,2.9867753801,42.1080703856
4,793,-40.8340162507,-23.4738834189,45.0905972862,-54.4355307055,-14.3059456392,27.5433490353,24.0199542001
4,62,-40.8340162507,-23.4738834189,45.0905972862,-28.850427619,-43.4573227525,58.4420577423,26.8552739775
4,63,-40.8340162507,-23.4738834189,45.0905972862,-53.8862827371,-35.564219473,62.0472331221,24.577741662
4,67,-40.8340162507,-23.4738834189,45.0905972862,-31.5701887647,-47.1304796398,56.2216180369,27.7372072748
4,263,-40.8340162507,-23.4738834189,45.0905972862,-38.8538793585,-37.1991682028,50.3645436669,14.8364043804
4,817,-40.8340162507,-23.4738834189,45.0905972862,-5.12467495056,-39.1271386441,39.8793636193,39.3362226398
4,816,-40.8340162507,-23.4738834189,45.0905972862,-28.7697626179,-55.5933030985,27.6887797528,38.4711137054
4,654,-40.8340162507,-23.4738834189,45.0905972862,-38.2658005259,1.1747870563,16.2471773988,38.0275631483
4,647,-40.8340162507,-23.4738834189,45.0905972862,-32.6881821037,-10.225784216,17.6387237984,31.551103062
4,646,-40.8340162507,-23.4738834189,45.0905972862,-24.832060706,-14.9129803372,18.0253899771,32.5864556144
4,915,-40.8340162507,-23.4738834189,45.0905972862,-45.264191991,-2.70137478566,5.16466372702,45.2239288715
5,15,17.115060893,5.8382126317,-15.8775507145,9.66510336892,-5.84790353945,-20.1925160844,14.5150302935
5,14,17.115060893,5.8382126317,-15.8775507145,28.4075538943,-8.80660507015,-27.9046334839,22.0599592848
5,13,17.115060893,5.8382126317,-15.8775507145,14.4741596496,10.7545572869,-28.7756410791,14.0536663971
5,10,17.115060893,5.8382126317,-15.8775507145,18.4975717227,2.72410781032,-8.38589455267,8.23006057565
5,127,17.115060893,5.8382126317,-15.8775507145,31.4293918756,-17.6397263976,-22.0969013827,28.1920913605
5,128,17.115060893,5.8382126317,-15.8775507145,17.487777437,14.2421442548,-22.3533415,10.6160656858
5,130,17.115060893,5.8382126317,-15.8775507145,26.9944772611,-9.26683490766,-19.1286376762,18.3394355249
5,514,17.115060893,5.8382126317,-15.8775507145,27.8660472445,17.1359526694,-21.3975895555,16.543683577
5,833,17.115060893,5.8382126317,-15.8775507145,35.9996014104,-0.333590090859,-10.6727553354,20.5379384149
5,870,17.115060893,5.8382126317,-15.8775507145,27.1416517497,-11.8719806409,-10.3628704484,21.0854254972
5,17,17.115060893,5.8382126317,-15.8775507145,-8.00145790732,12.7654985833,-26.7051949125,28.2146183065
5,16,17.115060893,5.8382126317,-15.8775507145,-1.46937426144,8.69917697549,-18.7376081857,19.0196286958
5,12,17.115060893,5.8382126317,-15.8775507145,-4.84001330768,22.1589322244,-25.0314647301,28.8476223108
5,11,17.115060893,5.8382126317,-15.8775507145,-10.6836635346,4.16586683291,-23.582710195,28.8952470641
5,129,17.115060893,5.8382126317,-15.8775507145,-0.38934883908,10.914493496,-22.0146303507,19.2311396944
5,750,17.115060893,5.8382126317,-15.8775507145,-5.18583199446,8.09673780971,1.80292027541,28.5487270116
