1,58.2286000334,16.6367915132,21.4527646557
2,66.2824402711,24.3004078401,37.6375193068
3,67.9666537203,21.920802128,44.8774222992
4,68.680013981,21.1280990534,51.5848622489
5,58.9802085226,35.0554895569,56.3431121523
6,46.5845779432,40.0245133352,46.0200593273
7,54.85770547,31.5553384943,44.7938296654
8,52.8447837091,29.1050194004,52.1965644738
9,40.9367919148,20.5406267342,38.9671594346
10,63.1061266166,18.0228272598,15.1112728754
11,71.3737823576,36.1336045026,23.4955486928
12,75.6687745218,37.2383028799,43.8911136792
13,63.3175795338,24.8515945081,43.9935406932
14,52.5329515181,27.4634473519,30.9049461147
15,48.7536774239,41.9246157453,42.9774922345
16,38.0565752702,50.2531108525,50.6949474566
17,39.5850023885,35.4832941597,38.2056157892
18,34.6634552423,25.9712049068,23.7372252451
19,29.2126267392,33.8201132282,19.1071456732
20,33.1672199437,40.9227110753,25.0361911063
21,39.9205112714,37.7849300874,31.281970057
22,44.5252175156,29.7344313001,29.880206506
23,39.9444571324,24.700979152,22.6387938727
24,35.018050311,32.9390650196,18.4110842746
25,34.4078510676,42.8821945384,21.0466185135
26,51.3980100537,43.7871900943,33.4179614468
27,66.562647776,35.3438421463,23.3671437609
28,61.867773583,27.9370102629,27.488378594
29,51.8642727396,34.4739837035,31.5932146345
30,43.810729286,31.2094331154,23.5720718563
31,52.56318446,21.8838059767,32.3820516872
32,55.385569509,20.8932299431,68.4306990218
33,69.6023420978,11.8186732294,74.4395299401
34,62.4318578114,8.39765217722,80.163780497
35,54.3142177036,9.60046188541,75.9790092852
36,60.5959110139,11.9438403275,64.2194685137
37,-64.2400793268,34.4101674902,30.5880069891
38,-62.0547318111,32.9324745196,45.351258577
39,-66.2297555457,19.492616434,39.19719127
40,-61.1686042061,30.0618387336,27.1474479223
41,-62.5802766585,30.3399319024,36.2300258522
42,-69.5176056686,23.130935816,36.6921604945
43,-72.989472788,17.8783411941,32.1052804028
44,-64.5439740312,23.9592760203,16.9586952197
45,-58.4026119115,16.4806183928,7.1604889859
46,-57.3216309744,9.06447055726,8.6210546315
47,-60.6007102797,13.8462130766,21.938485633
48,-59.9455127378,24.211874298,30.6253772958
49,-66.3695371271,16.3340805996,63.9680096377
50,-68.9667389079,8.8730196651,53.4805311564
51,-70.9339055648,6.37733491444,37.8132387004
52,-54.8788573888,7.29241336903,36.3904776087
53,-51.3880656815,13.678087516,50.3025917677
54,-56.6356312871,3.52376425069,57.0501124157
55,-47.4319027367,-5.98696216519,60.7606032547
56,-45.6340979589,1.97525195117,63.6476426011
57,-45.4686472076,9.91319113213,66.0937329039
58,-64.7069163669,13.705394221,66.8501377649
59,-78.8198343911,8.17557473074,50.9387517774
60,-72.1061663342,-1.77649203627,35.3344088484
61,-60.5265920101,5.42096009427,37.5312099926
62,-52.1440463265,4.21110014469,50.4247949335
63,-53.097166705,-11.2917541574,57.7750239267
64,-56.1965096709,-25.8930143909,57.7389124864
65,-53.4852390215,-19.7157998161,49.2632514977
66,-48.5259717252,-7.28186222839,50.3193825377
67,-44.1904248408,-0.450831656032,60.31868995
68,-36.8121194315,-6.08881211889,62.9010545841
69,-44.3334036667,-10.7749422282,42.7521146319
70,-62.291725868,3.34282401294,48.2025616742
71,-60.5847689288,-11.305855406,61.2158587347
72,-57.8972368925,-20.467755104,44.928881734
73,-59.3060489592,-7.46198493703,48.3649754525
74,-70.3904554375,-0.0821092923678,49.4953661342
75,-66.7344759129,-0.890614963501,39.984980366
76,-53.1891949081,-5.60981699515,43.2633985934
77,-43.5240825568,-14.1063020965,47.7497070946
78,-43.2342620403,-21.9558416399,44.9217643838
79,-56.4464008731,-10.8543693872,31.4724837082
80,-76.1887165387,-5.30307654898,32.0178090819
81,-76.6333597278,-5.00583000602,48.3335421906
82,-69.0654718794,-5.67756405623,60.5998681834
83,-64.799230173,-12.2320240598,48.5696585456
84,-60.7903071678,-14.2096252076,33.7209444845
85,-54.8949429955,-18.3043992785,31.2641484377
86,-59.5657094128,-28.7255110084,44.9429968727
87,-71.1033049648,-42.2419959822,59.7768710513
88,-63.3311893599,-48.4640240841,65.6086333871
89,-54.2491391077,-51.6006335018,65.7966332869
90,-61.7438276641,-58.5708399777,59.7978364396
91,-71.8172747525,-48.5794754532,57.0363713231
92,-63.4615593675,-35.7610443088,44.5449309904
93,-70.2434384841,-34.550260214,29.1775874709
94,-76.4026783814,-26.4380939774,22.7444656209
95,-67.9972728025,-20.2804019935,32.2103400254
96,-66.8826180284,-10.7037391604,43.6387792332
97,-67.1534202742,-4.67494727252,56.0750390472
