1,63,13.7872858914,24.5816751036,-22.6320741964,42.8338336518,46.9926962954,-23.4974800029
1,62,13.7872858914,24.5816751036,-22.6320741964,36.0490837473,27.5494188168,2.59891893225
1,100,13.7872858914,24.5816751036,-22.6320741964,29.9722169099,19.3563875227,-44.2920765619
1,104,13.7872858914,24.5816751036,-22.6320741964,39.3507508112,19.4012203345,-30.323348495
1,105,13.7872858914,24.5816751036,-22.6320741964,37.0938386192,29.4145914599,-20.366097531
1,195,13.7872858914,24.5816751036,-22.6320741964,1.86476918201,8.33249393309,-7.30820481356
1,358,13.7872858914,24.5816751036,-22.6320741964,13.7888890198,14.3873786345,-31.2058900616
1,2,13.7872858914,24.5816751036,-22.6320741964,-21.301162485,11.8600576547,-2.30325571085
1,27,13.7872858914,24.5816751036,-22.6320741964,2.13550312482,9.40674492026,-0.77862991371
1,31,13.7872858914,24.5816751036,-22.6320741964,10.7391894079,4.98824701106,-13.6787982682
1,129,13.7872858914,24.5816751036,-22.6320741964,-9.76008116073,24.8510308393,-14.9112109573
1,128,13.7872858914,24.5816751036,-22.6320741964,-6.49252707925,16.778051609,-28.4258801623
1,212,13.7872858914,24.5816751036,-22.6320741964,0.17298145327,19.8080154074,-1.01066134383
1,287,13.7872858914,24.5816751036,-22.6320741964,11.8388859176,30.2263344148,-23.8341707163
1,288,13.7872858914,24.5816751036,-22.6320741964,6.12483229965,32.6177692936,5.74459510912
1,302,13.7872858914,24.5816751036,-22.6320741964,0.712703103812,14.2346678005,-9.80997226824
1,356,13.7872858914,24.5816751036,-22.6320741964,-14.0579315565,10.4043035024,-14.7136729065
1,357,13.7872858914,24.5816751036,-22.6320741964,-4.21599609674,15.3183511176,-19.3885426191
1,391,13.7872858914,24.5816751036,-22.6320741964,16.1224587032,14.7331021457,-14.7978543935
1,286,13.7872858914,24.5816751036,-22.6320741964,21.3275685234,35.9170323863,-33.6243489285
1,434,13.7872858914,24.5816751036,-22.6320741964,18.7240870125,14.0972365841,-29.2229542542
1,95,13.7872858914,24.5816751036,-22.6320741964,14.4885048141,34.8724567439,-7.43001072798
1,26,13.7872858914,24.5816751036,-22.6320741964,23.4730518532,22.8335917919,-11.4197370535
1,114,13.7872858914,24.5816751036,-22.6320741964,7.83498104281,38.0615056067,-8.8338243097
1,113,13.7872858914,24.5816751036,-22.6320741964,12.9594792036,48.6562018858,-18.9986910602
1,421,13.7872858914,24.5816751036,-22.6320741964,23.6315177252,21.941491287,0.215270318629
2,3,-21.301162485,11.8600576547,-2.30325571085,-33.9094311622,7.86842490164,18.218082645
2,4,-21.301162485,11.8600576547,-2.30325571085,-32.1946410106,8.24653971209,-1.25766403139
2,27,-21.301162485,11.8600576547,-2.30325571085,2.13550312482,9.40674492026,-0.77862991371
2,28,-21.301162485,11.8600576547,-2.30325571085,-18.14734776,-6.18478095306,1.28795110459
2,84,-21.301162485,11.8600576547,-2.30325571085,-40.4366610006,6.46094611589,11.6080313478
2,83,-21.301162485,11.8600576547,-2.30325571085,-28.5653993446,-10.9493599785,6.97793340978
2,150,-21.301162485,11.8600576547,-2.30325571085,-21.2798624016,18.8587965419,9.80576521678
2,195,-21.301162485,11.8600576547,-2.30325571085,1.86476918201,8.33249393309,-7.30820481356
2,209,-21.301162485,11.8600576547,-2.30325571085,-10.6893067665,-5.10921734609,9.95188282614
2,210,-21.301162485,11.8600576547,-2.30325571085,-19.5416647407,9.39378802466,8.03239052714
2,211,-21.301162485,11.8600576547,-2.30325571085,-15.1774168133,11.9076736276,0.81766291512
2,216,-21.301162485,11.8600576547,-2.30325571085,-39.4975036634,18.7078556562,12.0723369864
2,217,-21.301162485,11.8600576547,-2.30325571085,-35.9218617518,-1.02837022815,10.454684164
2,218,-21.301162485,11.8600576547,-2.30325571085,-25.1291713939,-15.255139878,-6.6018585813
2,301,-21.301162485,11.8600576547,-2.30325571085,-14.878226535,-3.15095784993,5.60470972699
2,302,-21.301162485,11.8600576547,-2.30325571085,0.712703103812,14.2346678005,-9.80997226824
2,346,-21.301162485,11.8600576547,-2.30325571085,-37.5058967314,-3.70851237345,3.08542670918
2,344,-21.301162485,11.8600576547,-2.30325571085,-20.6390898693,-10.7312785725,10.7108557171
2,361,-21.301162485,11.8600576547,-2.30325571085,-25.0200466253,9.08572699353,17.6345937084
2,362,-21.301162485,11.8600576547,-2.30325571085,-13.9884173054,14.7546471397,18.3590040014
2,31,-21.301162485,11.8600576547,-2.30325571085,10.7391894079,4.98824701106,-13.6787982682
2,130,-21.301162485,11.8600576547,-2.30325571085,-21.2863920904,21.4534591944,-14.1946845758
2,129,-21.301162485,11.8600576547,-2.30325571085,-9.76008116073,24.8510308393,-14.9112109573
2,128,-21.301162485,11.8600576547,-2.30325571085,-6.49252707925,16.778051609,-28.4258801623
2,142,-21.301162485,11.8600576547,-2.30325571085,-25.1608242699,22.7587585677,18.5069831349
2,212,-21.301162485,11.8600576547,-2.30325571085,0.17298145327,19.8080154074,-1.01066134383
2,288,-21.301162485,11.8600576547,-2.30325571085,6.12483229965,32.6177692936,5.74459510912
2,356,-21.301162485,11.8600576547,-2.30325571085,-14.0579315565,10.4043035024,-14.7136729065
2,357,-21.301162485,11.8600576547,-2.30325571085,-4.21599609674,15.3183511176,-19.3885426191
2,358,-21.301162485,11.8600576547,-2.30325571085,13.7888890198,14.3873786345,-31.2058900616
2,391,-21.301162485,11.8600576547,-2.30325571085,16.1224587032,14.7331021457,-14.7978543935
2,395,-21.301162485,11.8600576547,-2.30325571085,-13.9092608288,30.7918447868,-5.22234428481
2,360,-21.301162485,11.8600576547,-2.30325571085,-32.5930960922,15.8487793712,34.4729007425
2,403,-21.301162485,11.8600576547,-2.30325571085,-34.4474179967,-6.2903224064,21.2335526367
2,131,-21.301162485,11.8600576547,-2.30325571085,-19.6236493794,5.8115142125,-24.6795796185
2,394,-21.301162485,11.8600576547,-2.30325571085,-13.4380517979,15.5357551116,11.0362702879
2,152,-21.301162485,11.8600576547,-2.30325571085,-30.8962366162,12.3981780098,-15.3800347547
3,4,-33.9094311622,7.86842490164,18.218082645,-32.1946410106,8.24653971209,-1.25766403139
3,84,-33.9094311622,7.86842490164,18.218082645,-40.4366610006,6.46094611589,11.6080313478
3,83,-33.9094311622,7.86842490164,18.218082645,-28.5653993446,-10.9493599785,6.97793340978
3,142,-33.9094311622,7.86842490164,18.218082645,-25.1608242699,22.7587585677,18.5069831349
3,159,-33.9094311622,7.86842490164,18.218082645,-42.0378856642,11.0374137815,21.1266287951
3,150,-33.9094311622,7.86842490164,18.218082645,-21.2798624016,18.8587965419,9.80576521678
3,209,-33.9094311622,7.86842490164,18.218082645,-10.6893067665,-5.10921734609,9.95188282614
3,210,-33.9094311622,7.86842490164,18.218082645,-19.5416647407,9.39378802466,8.03239052714
3,216,-33.9094311622,7.86842490164,18.218082645,-39.4975036634,18.7078556562,12.0723369864
3,217,-33.9094311622,7.86842490164,18.218082645,-35.9218617518,-1.02837022815,10.454684164
3,301,-33.9094311622,7.86842490164,18.218082645,-14.878226535,-3.15095784993,5.60470972699
3,344,-33.9094311622,7.86842490164,18.218082645,-20.6390898693,-10.7312785725,10.7108557171
3,362,-33.9094311622,7.86842490164,18.218082645,-13.9884173054,14.7546471397,18.3590040014
3,361,-33.9094311622,7.86842490164,18.218082645,-25.0200466253,9.08572699353,17.6345937084
3,360,-33.9094311622,7.86842490164,18.218082645,-32.5930960922,15.8487793712,34.4729007425
3,403,-33.9094311622,7.86842490164,18.218082645,-34.4474179967,-6.2903224064,21.2335526367
3,160,-33.9094311622,7.86842490164,18.218082645,-58.2362510747,18.6086251061,10.3705260306
3,158,-33.9094311622,7.86842490164,18.218082645,-51.6779914268,30.4162296837,4.89923440995
3,346,-33.9094311622,7.86842490164,18.218082645,-37.5058967314,-3.70851237345,3.08542670918
3,345,-33.9094311622,7.86842490164,18.218082645,-46.2716291944,8.45697229573,21.3538685451
3,378,-33.9094311622,7.86842490164,18.218082645,-34.9936593416,22.0455702959,18.6827033782
3,377,-33.9094311622,7.86842490164,18.218082645,-34.8116467566,24.1335857246,5.79735795989
4,451,-32.1946410106,8.24653971209,-1.25766403139,-45.4857447219,0.646226592042,-24.7966801193
4,85,-32.1946410106,8.24653971209,-1.25766403139,-41.4956247777,6.19043720736,-2.59327453483
4,154,-32.1946410106,8.24653971209,-1.25766403139,-49.4015081569,6.77331800761,-8.77234904727
4,153,-32.1946410106,8.24653971209,-1.25766403139,-36.5650556178,4.03456072351,-15.4323905461
4,152,-32.1946410106,8.24653971209,-1.25766403139,-30.8962366162,12.3981780098,-15.3800347547
4,218,-32.1946410106,8.24653971209,-1.25766403139,-25.1291713939,-15.255139878,-6.6018585813
4,301,-32.1946410106,8.24653971209,-1.25766403139,-14.878226535,-3.15095784993,5.60470972699
4,302,-32.1946410106,8.24653971209,-1.25766403139,0.712703103812,14.2346678005,-9.80997226824
4,346,-32.1946410106,8.24653971209,-1.25766403139,-37.5058967314,-3.70851237345,3.08542670918
4,86,-32.1946410106,8.24653971209,-1.25766403139,-38.8836468436,-9.97482547675,0.155485619846
4,131,-32.1946410106,8.24653971209,-1.25766403139,-19.6236493794,5.8115142125,-24.6795796185
4,195,-32.1946410106,8.24653971209,-1.25766403139,1.86476918201,8.33249393309,-7.30820481356
4,356,-32.1946410106,8.24653971209,-1.25766403139,-14.0579315565,10.4043035024,-14.7136729065
4,355,-32.1946410106,8.24653971209,-1.25766403139,-20.1018704455,2.44058900546,-20.6236779915
4,402,-32.1946410106,8.24653971209,-1.25766403139,-44.4857794244,-6.83444839799,-2.08061213809
4,401,-32.1946410106,8.24653971209,-1.25766403139,-31.7574626381,-15.0785982962,-8.75947346706
4,82,-32.1946410106,8.24653971209,-1.25766403139,-24.0912805059,-22.4124565851,-23.363624148
4,269,-32.1946410106,8.24653971209,-1.25766403139,-21.6277913278,-9.96799599226,-18.2321134635
4,84,-32.1946410106,8.24653971209,-1.25766403139,-40.4366610006,6.46094611589,11.6080313478
4,83,-32.1946410106,8.24653971209,-1.25766403139,-28.5653993446,-10.9493599785,6.97793340978
4,142,-32.1946410106,8.24653971209,-1.25766403139,-25.1608242699,22.7587585677,18.5069831349
4,160,-32.1946410106,8.24653971209,-1.25766403139,-58.2362510747,18.6086251061,10.3705260306
4,159,-32.1946410106,8.24653971209,-1.25766403139,-42.0378856642,11.0374137815,21.1266287951
4,158,-32.1946410106,8.24653971209,-1.25766403139,-51.6779914268,30.4162296837,4.89923440995
4,150,-32.1946410106,8.24653971209,-1.25766403139,-21.2798624016,18.8587965419,9.80576521678
4,216,-32.1946410106,8.24653971209,-1.25766403139,-39.4975036634,18.7078556562,12.0723369864
4,217,-32.1946410106,8.24653971209,-1.25766403139,-35.9218617518,-1.02837022815,10.454684164
4,345,-32.1946410106,8.24653971209,-1.25766403139,-46.2716291944,8.45697229573,21.3538685451
4,344,-32.1946410106,8.24653971209,-1.25766403139,-20.6390898693,-10.7312785725,10.7108557171
4,378,-32.1946410106,8.24653971209,-1.25766403139,-34.9936593416,22.0455702959,18.6827033782
4,377,-32.1946410106,8.24653971209,-1.25766403139,-34.8116467566,24.1335857246,5.79735795989
4,361,-32.1946410106,8.24653971209,-1.25766403139,-25.0200466253,9.08572699353,17.6345937084
4,360,-32.1946410106,8.24653971209,-1.25766403139,-32.5930960922,15.8487793712,34.4729007425
4,210,-32.1946410106,8.24653971209,-1.25766403139,-19.5416647407,9.39378802466,8.03239052714
4,211,-32.1946410106,8.24653971209,-1.25766403139,-15.1774168133,11.9076736276,0.81766291512
5,6,13.2848733735,-7.76987629563,15.9525863674,25.0003459047,-24.7274620118,18.0151704337
5,94,13.2848733735,-7.76987629563,15.9525863674,31.3835700883,-5.91978126775,4.35492731759
5,93,13.2848733735,-7.76987629563,15.9525863674,29.9390171715,10.7848799239,19.8275548695
5,169,13.2848733735,-7.76987629563,15.9525863674,5.59420016703,0.297744712764,35.2423458497
5,168,13.2848733735,-7.76987629563,15.9525863674,4.7141465568,-5.33410626432,7.49234120339
5,167,13.2848733735,-7.76987629563,15.9525863674,16.8207861355,1.29550519883,3.30240836395
5,166,13.2848733735,-7.76987629563,15.9525863674,33.0050835457,-14.1438927142,26.4112618016
5,223,13.2848733735,-7.76987629563,15.9525863674,3.22369550667,-6.2770035102,18.1384796663
5,222,13.2848733735,-7.76987629563,15.9525863674,9.66712767756,14.4158468601,30.2205150042
5,259,13.2848733735,-7.76987629563,15.9525863674,30.9975123924,-13.5631747664,22.468255001
5,258,13.2848733735,-7.76987629563,15.9525863674,20.2279656051,1.09934822788,22.2304036157
5,257,13.2848733735,-7.76987629563,15.9525863674,6.04814836347,0.662388568313,27.6683102985
5,247,13.2848733735,-7.76987629563,15.9525863674,19.3470859404,-4.70827845848,23.0707546136
5,295,13.2848733735,-7.76987629563,15.9525863674,16.5841025864,10.3516383089,0.439920236283
5,296,13.2848733735,-7.76987629563,15.9525863674,8.52934432846,9.80206254124,19.4751140736
5,337,13.2848733735,-7.76987629563,15.9525863674,8.02726260445,-10.9619865113,10.4053498393
5,336,13.2848733735,-7.76987629563,15.9525863674,18.7075469703,-8.15301454356,13.0094481629
5,335,13.2848733735,-7.76987629563,15.9525863674,25.4027836265,-14.1917291281,17.1186922381
5,328,13.2848733735,-7.76987629563,15.9525863674,-10.3526639965,-6.39282336753,17.6313347561
5,409,13.2848733735,-7.76987629563,15.9525863674,23.5416317197,-10.6520715601,5.03603486208
5,8,13.2848733735,-7.76987629563,15.9525863674,24.573546046,-18.5666804466,29.3618898218
5,9,13.2848733735,-7.76987629563,15.9525863674,16.5447855949,-23.1420930986,23.0834729365
5,10,13.2848733735,-7.76987629563,15.9525863674,0.914648146463,-27.5778901875,21.5953527969
5,227,13.2848733735,-7.76987629563,15.9525863674,25.3278628459,-23.3246341845,-4.34857962821
